,store,sido,gungu,store_address
1556,왕십리도선,서울,성동구,서울 성동구 홍익동 131-1
1557,용답,서울,성동구,서울 성동구 용답동 60-18
1558,응봉,서울,성동구,서울 성동구 응봉동 100
1559,한양대,서울,성동구,서울 성동구 행당동 3-29
1560,길음뉴타운,서울,성북구,서울 성북구 길음동 1284-17
1561,동덕여대,서울,성북구,서울 성북구 하월곡동 17-1
1562,동소문,서울,성북구,서울 성북구 동선동5가 147-13
1563,보문,서울,성북구,서울 성북구 보문동7가 99
1564,석관장위,서울,성북구,서울 성북구 장위동 50-46
1565,정릉1호,서울,성북구,서울 성북구 정릉동 285-11
1566,정릉2호,서울,성북구,서울 성북구 정릉동 175-24
1567,종암,서울,성북구,서울 성북구 종암동 3-544
1568,한성대,서울,성북구,서울 성북구 동소문동3가 31
1569,가락2호,서울,송파구,서울 송파구 가락동 75-7
1570,거여가락1호,서울,송파구,서울 송파구 가락동 180-9
1571,마천1호,서울,송파구,서울 송파구 거여동 32-6
1572,문정법조,서울,송파구,서울 송파구 문정동 620 송파푸르지오시티 B09호
1573,방이2호,서울,송파구,서울 송파구 방이동 59-1
1574,방이역,서울,송파구,서울 송파구 오금동 41-23 성암빌딩 1층
1575,석촌,서울,송파구,서울 송파구 석촌동 163-1
1576,송파1호,서울,송파구,서울 송파구 송파동 147
1577,올림픽공원,서울,송파구,서울 송파구 풍납동 401-4
1578,위례송파,서울,송파구,서울 송파구 장지동 897
1579,잠실1호,서울,송파구,서울 송파구 잠실동 177-3
